,Company,TypeName,Ram,OpSys,Weight,Price_euros,IPS,Touchscreen,Retina Display,Full HD,Cpu_name,Gpu_name
1195,HP,Notebook,12,Windows,2.21,1327.0,1,0,0,1,Intel Core i7,Nvidia
1196,Lenovo,Notebook,4,other,1.9,368.0,0,0,0,0,Intel Core i3,AMD
1197,Asus,Gaming,16,Windows,4.3,2150.0,1,0,0,1,Intel Core i7,Nvidia
1198,Acer,Notebook,4,Linux,2.1,272.0,0,0,0,0,Others,Intel
1199,MSI,Gaming,16,Windows,2.43,2048.9,0,0,0,1,Intel Core i7,Nvidia
1200,Dell,Notebook,4,Windows,2.3,499.0,0,0,0,0,Intel Core i3,AMD
1201,Lenovo,Notebook,8,other,2.2,629.0,0,0,0,0,Intel Core i7,Nvidia
1202,Dell,2 in 1 Convertible,16,Windows,2.0,1285.0,0,1,0,1,Intel Core i7,Intel
1203,Dell,Ultrabook,16,Windows,1.2,2680.0,0,1,0,0,Intel Core i7,Intel
1204,Asus,Gaming,8,Windows,2.2,1169.0,0,0,0,1,Intel Core i7,Nvidia
1205,Dell,Notebook,8,Windows,2.36,889.0,0,0,0,1,Intel Core i5,AMD
1206,HP,Notebook,8,Windows,1.91,579.0,0,0,0,0,Intel Core i5,Intel
1207,Lenovo,Notebook,4,Windows,2.2,299.0,0,0,0,0,AMD,AMD
1208,Acer,Notebook,8,Windows,3.3,629.0,0,0,0,0,Intel Core i3,Nvidia
1209,Asus,Gaming,16,Windows,2.2,2449.0,0,0,0,1,Intel Core i7,Nvidia
1210,Apple,Ultrabook,8,MAC,0.92,1279.0,1,0,1,0,Others,Intel
1211,Asus,Notebook,16,Windows,2.2,1749.0,0,0,0,1,Intel Core i7,Nvidia
1212,MSI,Gaming,16,Windows,2.43,1948.99,1,0,0,1,Intel Core i7,Nvidia
1213,Dell,2 in 1 Convertible,8,Windows,2.191,999.0,1,1,0,1,Intel Core i5,Intel
1214,Asus,Gaming,16,Windows,2.9,1949.0,0,0,0,1,Intel Core i7,Nvidia
1215,Acer,Netbook,2,other,1.3,174.0,0,0,0,0,Others,Intel
1216,Acer,Notebook,4,Windows,3.3,598.0,0,0,0,0,Intel Core i3,Nvidia
1217,Lenovo,Notebook,8,other,2.8,539.0,0,0,0,0,Intel Core i5,Intel
1218,Lenovo,Gaming,8,Windows,2.6,1272.0,1,0,0,1,Intel Core i7,Nvidia
1219,Acer,2 in 1 Convertible,8,Windows,1.2,1149.0,1,1,0,1,Intel Core i7,Intel
1220,Lenovo,Notebook,8,Windows,2.3,1529.0,1,0,0,1,Intel Core i7,Intel
1221,MSI,Gaming,8,Windows,2.2,1476.11,0,0,0,1,Intel Core i7,Nvidia
1222,HP,Notebook,6,Windows,2.1,529.0,0,0,0,1,AMD,AMD
1223,Dell,Ultrabook,8,Windows,1.26,1713.37,0,1,0,1,Intel Core i5,Intel
1224,Dell,2 in 1 Convertible,4,Windows,2.08,509.0,0,1,0,1,Intel Core i3,Intel
1225,Asus,Notebook,4,Windows,2.65,309.0,0,0,0,0,Others,Intel
1226,Dell,Ultrabook,8,Windows,1.29,1477.0,0,1,0,0,Intel Core i7,Intel
1227,Dell,Notebook,4,Linux,2.18,521.86,0,0,0,0,Intel Core i5,Intel
1228,Lenovo,Gaming,16,Windows,2.6,1029.0,1,1,0,1,Intel Core i7,Nvidia
1229,MSI,Gaming,8,Windows,2.2,1149.0,0,0,0,1,Intel Core i7,Nvidia
1230,Lenovo,Netbook,16,Windows,1.3,1650.0,1,1,0,1,Intel Core i7,Intel
1231,Other,Gaming,16,Windows,1.95,3499.0,0,0,0,1,Intel Core i7,Nvidia
1232,Dell,Notebook,8,Windows,2.3,469.01,0,1,0,0,Intel Core i3,Intel
1233,MSI,Gaming,16,Windows,2.7,1598.0,0,0,0,1,Intel Core i7,Nvidia
1234,Apple,Ultrabook,4,MAC,1.08,959.0,0,0,0,0,Intel Core i5,Intel
1235,HP,Notebook,4,Windows,2.1,478.0,0,0,0,1,Intel Core i3,Intel
1236,HP,Ultrabook,8,Windows,1.54,2198.19,0,0,0,0,Intel Core i7,Intel
1237,Dell,Notebook,4,Windows,2.24,737.0,0,0,0,0,Intel Core i5,Intel
1238,MSI,Gaming,8,Windows,2.3,1169.0,0,0,0,1,Intel Core i7,Nvidia
1239,Lenovo,Notebook,16,Windows,1.4,1499.0,1,0,0,1,Intel Core i7,Intel
1240,Lenovo,Notebook,6,Windows,2.2,597.57,0,0,0,1,AMD,AMD
1241,Asus,Ultrabook,8,Windows,1.45,1280.0,0,0,0,1,Intel Core i7,Intel
1242,Acer,Notebook,4,Linux,2.4,361.8,0,0,0,0,Intel Core i3,Intel
1243,Dell,2 in 1 Convertible,16,Windows,2.77,1799.0,0,1,0,1,Intel Core i7,Nvidia
1244,HP,Notebook,4,Windows,1.54,1099.99,0,0,0,1,Intel Core i5,Intel
1245,Asus,Gaming,16,Windows,2.5,1600.0,1,0,0,1,Intel Core i7,Nvidia
1246,Dell,Notebook,4,Windows,1.6,875.0,0,0,0,0,Intel Core i5,Intel
1247,Asus,Gaming,16,Windows,2.34,2325.0,1,0,0,1,Intel Core i7,Nvidia
1248,Lenovo,Notebook,8,other,2.3,573.0,1,0,0,1,Intel Core i5,Intel
1249,Dell,2 in 1 Convertible,8,Windows,1.24,1813.0,0,1,0,0,Intel Core i5,Intel
1250,Dell,Notebook,4,Linux,2.2,324.0,0,0,0,0,Others,Intel
1251,HP,Notebook,4,Windows,1.86,399.0,0,0,0,0,AMD,AMD
1252,Lenovo,Notebook,6,Windows,2.4,569.0,0,0,0,1,Intel Core i3,Nvidia
1253,Lenovo,Notebook,8,Windows,1.9,1072.0,1,0,0,1,Intel Core i5,Intel
1254,Dell,Notebook,4,Windows,2.2,443.99,0,0,0,0,Others,Intel
1255,Asus,Notebook,4,Windows,2.0,339.0,0,0,0,0,Others,Intel
1256,Asus,Gaming,16,Windows,4.0,1900.0,1,0,0,1,Intel Core i7,Nvidia
1257,Dell,Notebook,4,Windows,2.29,490.0,0,0,0,0,Intel Core i3,Intel
1258,Lenovo,Notebook,8,Windows,2.32,895.0,0,0,0,1,Intel Core i7,AMD
1259,MSI,Gaming,8,Windows,2.4,1229.0,0,0,0,1,Intel Core i7,Nvidia
1260,Lenovo,2 in 1 Convertible,4,Windows,1.8,833.01,0,1,0,1,Intel Core i5,Intel
1261,Asus,Ultrabook,8,Windows,1.2,729.0,1,0,0,1,Others,Intel
1262,Dell,Notebook,6,Windows,2.3,459.0,0,0,0,0,Intel Core i3,Intel
1263,Acer,Notebook,4,Linux,2.4,289.0,0,0,0,0,Others,Intel
1264,Dell,Notebook,2,Windows,2.2,379.0,0,0,0,0,Others,Intel
1265,Lenovo,Notebook,8,Windows,2.6,899.0,1,0,0,1,Intel Core i7,Nvidia
1266,HP,Notebook,6,Windows,2.04,549.99,0,0,0,1,AMD,AMD
1267,Dell,Notebook,8,Linux,2.3,805.99,0,0,0,0,Intel Core i7,AMD
1268,HP,Netbook,2,Windows,1.17,209.0,0,0,0,0,Others,Intel
1269,Asus,Notebook,4,Windows,2.2,720.32,0,0,0,0,Intel Core i7,Nvidia
1270,Lenovo,2 in 1 Convertible,4,Windows,1.8,638.0,1,1,0,1,Intel Core i7,Intel
1271,Lenovo,2 in 1 Convertible,16,Windows,1.3,1499.0,1,1,0,0,Intel Core i7,Intel
1272,Lenovo,Notebook,2,Windows,1.5,229.0,0,0,0,0,Others,Intel
1273,HP,Notebook,6,Windows,2.19,764.0,0,0,0,0,Intel Core i7,AMD
1274,Asus,Notebook,4,Windows,2.2,369.0,0,0,0,0,Others,Intel
1275,Asus,Ultrabook,8,Windows,1.2,729.0,1,0,0,1,Others,Intel
1276,Dell,Notebook,6,Windows,2.3,459.0,0,0,0,0,Intel Core i3,Intel
1277,Acer,Notebook,4,Linux,2.4,289.0,0,0,0,0,Others,Intel
1278,Dell,Notebook,2,Windows,2.2,379.0,0,0,0,0,Others,Intel
1279,Lenovo,Notebook,8,Windows,2.6,899.0,1,0,0,1,Intel Core i7,Nvidia
1280,HP,Notebook,6,Windows,2.04,549.99,0,0,0,1,AMD,AMD
1281,Dell,Notebook,8,Linux,2.3,805.99,0,0,0,0,Intel Core i7,AMD
1282,HP,Netbook,2,Windows,1.17,209.0,0,0,0,0,Others,Intel
1283,Asus,Notebook,4,Windows,2.2,720.32,0,0,0,0,Intel Core i7,Nvidia
1284,Lenovo,2 in 1 Convertible,4,Windows,1.8,638.0,1,1,0,1,Intel Core i7,Intel
1285,Lenovo,2 in 1 Convertible,16,Windows,1.3,1499.0,1,1,0,0,Intel Core i7,Intel
1286,Lenovo,Notebook,2,Windows,1.5,229.0,0,0,0,0,Others,Intel
1287,HP,Notebook,6,Windows,2.19,764.0,0,0,0,0,Intel Core i7,AMD
1288,Asus,Notebook,4,Windows,2.2,369.0,0,0,0,0,Others,Intel
1289,Asus,Ultrabook,8,Windows,1.2,729.0,1,0,0,1,Others,Intel
1290,Dell,Notebook,6,Windows,2.3,459.0,0,0,0,0,Intel Core i3,Intel
1291,Acer,Notebook,4,Linux,2.4,289.0,0,0,0,0,Others,Intel
1292,Dell,Notebook,2,Windows,2.2,379.0,0,0,0,0,Others,Intel
1293,Lenovo,Notebook,8,Windows,2.6,899.0,1,0,0,1,Intel Core i7,Nvidia
1294,HP,Notebook,6,Windows,2.04,549.99,0,0,0,1,AMD,AMD
1295,Dell,Notebook,8,Linux,2.3,805.99,0,0,0,0,Intel Core i7,AMD
1296,HP,Netbook,2,Windows,1.17,209.0,0,0,0,0,Others,Intel
1297,Asus,Notebook,4,Windows,2.2,720.32,0,0,0,0,Intel Core i7,Nvidia
1298,Lenovo,2 in 1 Convertible,4,Windows,1.8,638.0,1,1,0,1,Intel Core i7,Intel
1299,Lenovo,2 in 1 Convertible,16,Windows,1.3,1499.0,1,1,0,0,Intel Core i7,Intel
1300,Lenovo,Notebook,2,Windows,1.5,229.0,0,0,0,0,Others,Intel
1301,HP,Notebook,6,Windows,2.19,764.0,0,0,0,0,Intel Core i7,AMD
1302,Asus,Notebook,4,Windows,2.2,369.0,0,0,0,0,Others,Intel
